id,time,xloc_kf,yloc_kf,lane_kf,speed_kf,acceleration_kf,length_smoothed,width_smoothed,type_most_common,av,run_index,travelled_distance
457,19,572.135102,54.486685,12,5.03246,-2.09,5.16,2.35,small-vehicle,no,2,28.3689626
457,19.1,572.441762,54.885704,12,4.82311,2.67,5.16,2.35,small-vehicle,no,2,28.87220858
457,19.2,572.747544,55.258694,12,5.09015,-1.66,5.16,2.35,small-vehicle,no,2,29.35451986
457,19.3,573.06153,55.65933,12,4.92451,2.36,5.16,2.35,small-vehicle,no,2,29.863535
457,19.4,573.382284,56.032994,12,5.16055,-1.19,5.16,2.35,small-vehicle,no,2,30.35598593
457,19.5,573.673278,56.459181,12,5.04153,1.63,5.16,2.35,small-vehicle,no,2,30.87204103
457,19.6,573.965378,56.870093,12,5.20502,-1.37,5.16,2.35,small-vehicle,no,2,31.37619486
457,19.7,574.289112,57.27767,12,5.06792,2.14,5.16,2.35,small-vehicle,no,2,31.89669722
457,19.8,574.609095,57.670669,12,5.28193,-1.91,5.16,2.35,small-vehicle,no,2,32.40348844
457,19.9,574.926604,58.092778,12,5.09082,2.84,5.16,2.35,small-vehicle,no,2,32.93168156
464,11,559.756528,51.493434,10,12.3718,-1.43,5.71,2.58,small-vehicle,no,2,18.44909391
464,11.1,560.490977,52.489024,10,12.22836,-0.04,5.71,2.58,small-vehicle,no,2,19.68627409
464,11.2,561.230109,53.463197,10,12.22429,-0.87,5.71,2.58,small-vehicle,no,2,20.9091106
464,11.3,561.989669,54.421007,10,12.1377,0.08,5.71,2.58,small-vehicle,no,2,22.13153908
464,11.4,562.747138,55.369416,10,12.14522,-0.61,5.71,2.58,small-vehicle,no,2,23.34530962
464,11.5,563.48571,56.33356,10,12.08415,0.59,5.71,2.58,small-vehicle,no,2,24.55983103
464,11.6,564.206841,57.303219,10,12.14328,-1.26,5.71,2.58,small-vehicle,no,2,25.76824673
464,11.7,564.936211,58.274102,10,12.01718,1,5.71,2.58,small-vehicle,no,2,26.98257551
464,11.8,565.671087,59.224934,10,12.11713,-1.83,5.71,2.58,small-vehicle,no,2,28.18429271
464,11.9,566.396443,60.195556,10,11.93383,0.94,5.71,2.58,small-vehicle,no,2,29.39600571
464,12,567.118107,61.146011,10,12.02793,-1.62,5.71,2.58,small-vehicle,no,2,30.58938898
464,12.1,567.838153,62.109465,10,11.86591,-0.01,5.71,2.58,small-vehicle,no,2,31.7921815
464,12.2,568.551609,63.05761,10,11.86464,-0.39,5.71,2.58,small-vehicle,no,2,32.97877259
464,12.3,569.256138,64.01225,10,11.82573,-1.31,5.71,2.58,small-vehicle,no,2,34.16523736
464,12.4,569.975648,64.950751,10,11.69464,1,5.71,2.58,small-vehicle,no,2,35.3478103
464,12.5,570.70091,65.86816,10,11.79446,-1.44,5.71,2.58,small-vehicle,no,2,36.51727353
464,12.6,571.402153,66.816502,10,11.65089,0.88,5.71,2.58,small-vehicle,no,2,37.69672013
464,12.7,572.110716,67.741365,10,11.73842,-0.23,5.71,2.58,small-vehicle,no,2,38.86180944
464,12.8,572.820281,68.67647,10,11.71533,0.05,5.71,2.58,small-vehicle,no,2,40.03565093
464,12.9,573.52379,69.613255,10,11.72011,0.26,5.71,2.58,small-vehicle,no,2,41.20718456
464,13,574.237154,70.543158,10,11.7461,0.21,5.71,2.58,small-vehicle,no,2,42.37919471
464,13.1,574.934083,71.488673,10,11.76686,-0.81,5.71,2.58,small-vehicle,no,2,43.55380471
464,13.2,575.634679,72.43406,10,11.6863,0.56,5.71,2.58,small-vehicle,no,2,44.7304913
464,13.3,576.339966,73.365868,10,11.74262,-1.64,5.71,2.58,small-vehicle,no,2,45.89912123
464,13.4,577.030448,74.31567,10,11.57882,0.36,5.71,2.58,small-vehicle,no,2,47.07338237
464,13.5,577.732306,75.236586,10,11.61448,-1.31,5.71,2.58,small-vehicle,no,2,48.23126446
464,13.6,578.44656,76.152447,10,11.48355,0.12,5.71,2.58,small-vehicle,no,2,49.39271189
464,13.7,579.148132,77.061576,10,11.49605,-0.42,5.71,2.58,small-vehicle,no,2,50.54106672
464,13.8,579.840386,77.979386,10,11.45407,-0.32,5.71,2.58,small-vehicle,no,2,51.69067135
464,13.9,580.546361,78.881361,10,11.42249,0.68,5.71,2.58,small-vehicle,no,2,52.8360794
464,14,581.248586,79.782256,10,11.49059,-0.79,5.71,2.58,small-vehicle,no,2,53.97832795
464,14.1,581.944692,80.696462,10,11.4111,1.12,5.71,2.58,small-vehicle,no,2,55.12738677
464,14.2,582.651173,81.592573,10,11.52268,-0.26,5.71,2.58,small-vehicle,no,2,56.26849602
464,14.3,583.354863,82.50501,10,11.49631,0.04,5.71,2.58,small-vehicle,no,2,57.42076374
464,14.4,584.061416,83.411891,10,11.50064,1.14,5.71,2.58,small-vehicle,no,2,58.57039424
464,14.5,584.760384,84.325178,10,11.61422,-1.44,5.71,2.58,small-vehicle,no,2,59.7204592
464,14.6,585.459349,85.252728,10,11.47062,2.19,5.71,2.58,small-vehicle,no,2,60.88188121
464,14.7,586.171443,86.151991,10,11.68987,-1.79,5.71,2.58,small-vehicle,no,2,62.02894346
464,14.8,586.880559,87.081338,10,11.51089,1.93,5.71,2.58,small-vehicle,no,2,63.19793077
464,14.9,587.586682,87.990401,10,11.70359,-1.09,5.71,2.58,small-vehicle,no,2,64.34901949
464,15,588.28243,88.931503,10,11.59464,0.38,5.71,2.58,small-vehicle,no,2,65.51937766
464,15.1,588.973882,89.862229,10,11.63256,-0.2,5.71,2.58,small-vehicle,no,2,66.67884166
464,15.2,589.663452,90.799063,10,11.61212,-1.13,5.71,2.58,small-vehicle,no,2,67.84209775
464,15.3,590.352941,91.733418,10,11.49935,0.22,5.71,2.58,small-vehicle,no,2,69.00331019
464,15.4,591.049518,92.648366,10,11.521,-1.38,5.71,2.58,small-vehicle,no,2,70.1532447
464,15.5,591.734028,93.575071,10,11.38316,0.49,5.71,2.58,small-vehicle,no,2,71.30534543
464,15.6,592.420102,94.483402,10,11.43186,-0.64,5.71,2.58,small-vehicle,no,2,72.44366117
464,15.7,593.125121,95.383303,10,11.36783,1.07,5.71,2.58,small-vehicle,no,2,73.5868469
464,15.8,593.83479,96.27136,10,11.47452,-0.37,5.71,2.58,small-vehicle,no,2,74.72362978
464,15.9,594.543502,97.173786,10,11.43765,1.26,5.71,2.58,small-vehicle,no,2,75.87108147
464,16,595.241497,98.079877,10,11.56399,-1.26,5.71,2.58,small-vehicle,no,2,77.01484628
464,16.1,595.933173,99.006615,10,11.43763,1.47,5.71,2.58,small-vehicle,no,2,78.17124543
464,16.2,596.631147,99.912719,10,11.5851,-1.7,5.71,2.58,small-vehicle,no,2,79.31500772
464,16.3,597.362543,100.811165,10,11.41535,2.14,5.71,2.58,small-vehicle,no,2,80.47351767
464,16.4,598.113337,101.671054,10,11.62965,-0.33,5.71,2.58,small-vehicle,no,2,81.61505205
464,16.5,598.838613,102.580154,10,11.59655,1.81,5.71,2.58,small-vehicle,no,2,82.77801726
464,16.6,599.569159,103.480766,10,11.77804,1.17,5.71,2.58,small-vehicle,no,2,83.93767214
464,16.7,600.300028,104.404375,10,11.89513,0.79,5.71,2.58,small-vehicle,no,2,85.11547648
464,16.8,601.012968,105.356561,10,11.97463,1.15,5.71,2.58,small-vehicle,no,2,86.30498967
464,16.9,601.744582,106.304536,10,12.08938,0.37,5.71,2.58,small-vehicle,no,2,87.50245184
464,17,602.482151,107.262411,10,12.12609,0.31,5.71,2.58,small-vehicle,no,2,88.71139044
464,17.1,603.205514,108.235635,10,12.15688,0.16,5.71,2.58,small-vehicle,no,2,89.92399878
464,17.2,603.92522,109.21539,10,12.17255,-0.51,5.71,2.58,small-vehicle,no,2,91.13968648
464,17.3,604.65584,110.188993,10,12.12126,0.13,5.71,2.58,small-vehicle,no,2,92.35694093
464,17.4,605.385114,111.157193,10,12.13411,-1.17,5.71,2.58,small-vehicle,no,2,93.5690679
464,17.5,606.110846,112.129653,10,12.01673,0.61,5.71,2.58,small-vehicle,no,2,94.78247855
464,17.6,606.837911,113.086415,10,12.07802,-1.66,5.71,2.58,small-vehicle,no,2,95.98415115
464,17.7,607.565597,114.050396,10,11.91241,1.22,5.71,2.58,small-vehicle,no,2,97.1919534
464,17.8,608.292109,114.994448,10,12.03489,-2.14,5.71,2.58,small-vehicle,no,2,98.38319387
464,17.9,609.015244,115.956457,10,11.821,1.38,5.71,2.58,small-vehicle,no,2,99.58668278
464,18,609.729749,116.89818,10,11.95856,-1.98,5.71,2.58,small-vehicle,no,2,100.7687824
464,18.1,610.43655,117.862806,10,11.76025,0.84,5.71,2.58,small-vehicle,no,2,101.9646382
464,18.2,611.162098,118.788341,10,11.84468,-0.46,5.71,2.58,small-vehicle,no,2,103.1406632
464,18.3,611.894947,119.718876,10,11.79889,0.02,5.71,2.58,small-vehicle,no,2,104.3251307
464,18.4,612.623949,120.646611,10,11.80134,1.41,5.71,2.58,small-vehicle,no,2,105.5050188
464,18.5,613.349454,121.577395,10,11.9426,-0.2,5.71,2.58,small-vehicle,no,2,106.6851529
464,18.6,614.079589,122.522467,10,11.92235,2.05,5.71,2.58,small-vehicle,no,2,107.8794134
464,18.7,614.830046,123.448879,10,12.12766,0.43,5.71,2.58,small-vehicle,no,2,109.0716487
464,18.8,615.578918,124.402814,10,12.17107,1.47,5.71,2.58,small-vehicle,no,2,110.2844146
464,18.9,616.326548,125.36323,10,12.31805,0.81,5.71,2.58,small-vehicle,no,2,111.5015216
464,19,617.083648,126.334901,10,12.39903,1.14,5.71,2.58,small-vehicle,no,2,112.7333272
464,19.1,617.839374,127.317875,10,12.51283,0.42,5.71,2.58,small-vehicle,no,2,113.9732303
464,19.2,618.617917,128.297456,10,12.55523,1.38,5.71,2.58,small-vehicle,no,2,115.2245129
464,19.3,619.406395,129.274513,10,12.69311,0.16,5.71,2.58,small-vehicle,no,2,116.4800359
464,19.4,620.183344,130.278256,10,12.70915,1.1,5.71,2.58,small-vehicle,no,2,117.7493466
464,19.5,620.9678,131.278183,10,12.81965,0.36,5.71,2.58,small-vehicle,no,2,119.0202617
464,19.6,621.760969,132.285316,10,12.85574,0.75,5.71,2.58,small-vehicle,no,2,120.3022266
464,19.7,622.556664,133.295053,10,12.93069,0.75,5.71,2.58,small-vehicle,no,2,121.5878001
464,19.8,623.366178,134.303376,10,13.00599,1.14,5.71,2.58,small-vehicle,no,2,122.8808694
464,19.9,624.18924,135.310413,10,13.12023,0.9,5.71,2.58,small-vehicle,no,2,124.1814672
477,13,559.582965,44.687752,11,8.21457,-0.93,5.8,2.49,small-vehicle,no,2,13.86424309
477,13.1,560.058721,45.357414,11,8.1217,0.47,5.8,2.49,small-vehicle,no,2,14.68569971
477,13.2,560.545223,46.00775,11,8.16831,-0.87,5.8,2.49,small-vehicle,no,2,15.49787032
477,13.3,561.042064,46.656103,11,8.08124,0.95,5.8,2.49,small-vehicle,no,2,16.31470114
477,13.4,561.53069,47.299771,11,8.17579,-1.25,5.8,2.49,small-vehicle,no,2,17.12282481
477,13.5,562.015105,47.95839,11,8.05047,1.74,5.8,2.49,small-vehicle,no,2,17.9404047
477,13.6,562.497254,48.603085,11,8.22415,-1.56,5.8,2.49,small-vehicle,no,2,18.74545085
477,13.7,562.982205,49.267305,11,8.06777,1.73,5.8,2.49,small-vehicle,no,2,19.56786539
477,13.8,563.481226,49.901236,11,8.24111,-1.31,5.8,2.49,small-vehicle,no,2,20.37464323
477,13.9,563.9662,50.567539,11,8.10975,0.37,5.8,2.49,small-vehicle,no,2,21.19875455
477,14,564.435384,51.229013,11,8.14626,-0.8,5.8,2.49,small-vehicle,no,2,22.00973018
477,14.1,564.907633,51.892788,11,8.0664,-1.01,5.8,2.49,small-vehicle,no,2,22.8243567
477,14.2,565.388031,52.540774,11,7.96568,-0.28,5.8,2.49,small-vehicle,no,2,23.63099671
477,14.3,565.876101,53.170303,11,7.93815,-0.95,5.8,2.49,small-vehicle,no,2,24.42756377
477,14.4,566.353657,53.804404,11,7.84267,-0.5,5.8,2.49,small-vehicle,no,2,25.22137975
477,14.5,566.833031,54.425109,11,7.79265,0.44,5.8,2.49,small-vehicle,no,2,26.00564637
477,14.6,567.304304,55.045718,11,7.83682,-1.79,5.8,2.49,small-vehicle,no,2,26.78491126
477,14.7,567.774657,55.672556,11,7.65797,2.19,5.8,2.49,small-vehicle,no,2,27.56859348
477,14.8,568.238982,56.281528,11,7.87742,-2.55,5.8,2.49,small-vehicle,no,2,28.33439019
477,14.9,568.702879,56.918189,11,7.62283,2.78,5.8,2.49,small-vehicle,no,2,29.12213232
477,15,569.182557,57.510628,11,7.90091,-2.28,5.8,2.49,small-vehicle,no,2,29.88441504
477,15.1,569.637797,58.156383,11,7.67248,2.14,5.8,2.49,small-vehicle,no,2,30.67450553
477,15.2,570.07779,58.784934,11,7.88619,-2.79,5.8,2.49,small-vehicle,no,2,31.44175399
477,15.3,570.528683,59.431939,11,7.60717,2.57,5.8,2.49,small-vehicle,no,2,32.23037301
477,15.4,570.975649,60.047496,11,7.86425,-4.54,5.8,2.49,small-vehicle,no,2,32.99108914
477,15.5,571.433569,60.686851,11,7.41029,4.64,5.8,2.49,small-vehicle,no,2,33.77751494
477,15.6,571.898916,61.263544,11,7.87423,-6.04,5.8,2.49,small-vehicle,no,2,34.51854304
477,15.7,572.351826,61.907678,11,7.27064,5.9,5.8,2.49,small-vehicle,no,2,35.30596674
477,15.8,572.805337,62.475963,11,7.86089,-5.99,5.8,2.49,small-vehicle,no,2,36.03302937
477,15.9,573.247517,63.125897,11,7.26218,5.04,5.8,2.49,small-vehicle,no,2,36.81911929
477,16,573.707128,63.688169,11,7.76631,-4.63,5.8,2.49,small-vehicle,no,2,37.54533694
477,16.1,574.158333,64.320285,11,7.30283,3.12,5.8,2.49,small-vehicle,no,2,38.3219685
477,16.2,574.599787,64.902033,11,7.61474,-2.91,5.8,2.49,small-vehicle,no,2,39.05225089
477,16.3,575.045164,65.519675,11,7.32415,1.09,5.8,2.49,small-vehicle,no,2,39.81372467
477,16.4,575.491168,66.100633,11,7.43323,-0.83,5.8,2.49,small-vehicle,no,2,40.54613969
477,16.5,575.934051,66.697611,11,7.35025,-0.7,5.8,2.49,small-vehicle,no,2,41.28946202
477,16.6,576.386304,67.277032,11,7.28016,1.01,5.8,2.49,small-vehicle,no,2,42.02448683
477,16.7,576.840996,67.845594,11,7.38155,-1.56,5.8,2.49,small-vehicle,no,2,42.75250301
477,16.8,577.270033,68.44626,11,7.22552,1.36,5.8,2.49,small-vehicle,no,2,43.49065773
477,16.9,577.71493,69.015599,11,7.36199,-1.22,5.8,2.49,small-vehicle,no,2,44.21320893
477,17,578.170869,69.593621,11,7.24029,0.5,5.8,2.49,small-vehicle,no,2,44.9494085
477,17.1,578.615919,70.164715,11,7.29,-0.03,5.8,2.49,small-vehicle,no,2,45.67343741
477,17.2,579.052678,70.748395,11,7.28739,-0.77,5.8,2.49,small-vehicle,no,2,46.40243725
477,17.3,579.506083,71.318908,11,7.2108,1.52,5.8,2.49,small-vehicle,no,2,47.13117669
477,17.4,579.962079,71.877498,11,7.36293,-1.94,5.8,2.49,small-vehicle,no,2,47.85225584
477,17.5,580.402555,72.467506,11,7.16937,2.48,5.8,2.49,small-vehicle,no,2,48.58854963
477,17.6,580.843305,73.032959,11,7.41717,-2.62,5.8,2.49,small-vehicle,no,2,49.30548593
477,17.7,581.280645,73.632023,11,7.15537,2.75,5.8,2.49,small-vehicle,no,2,50.04720283
477,17.8,581.71909,74.197496,11,7.42989,-2.78,5.8,2.49,small-vehicle,no,2,50.7627402
477,17.9,582.166,74.791047,11,7.15191,3.25,5.8,2.49,small-vehicle,no,2,51.50572832
477,18,582.611538,75.350505,11,7.47694,-2.65,5.8,2.49,small-vehicle,no,2,52.22091875
477,18.1,583.056725,75.951217,11,7.21242,3.9,5.8,2.49,small-vehicle,no,2,52.96861279
477,18.2,583.511901,76.510685,11,7.60216,-2.84,5.8,2.49,small-vehicle,no,2,53.68985452
477,18.3,583.977489,77.111647,11,7.31826,3.71,5.8,2.49,small-vehicle,no,2,54.45006996
477,18.4,584.428341,77.688104,11,7.68879,-3.03,5.8,2.49,small-vehicle,no,2,55.18189658
477,18.5,584.863336,78.322103,11,7.38576,2.84,5.8,2.49,small-vehicle,no,2,55.95077588
477,18.6,585.324109,78.899323,11,7.67019,-1.98,5.8,2.49,small-vehicle,no,2,56.689352
477,18.7,585.816384,79.487526,11,7.47203,2.04,5.8,2.49,small-vehicle,no,2,57.45637054
477,18.8,586.311228,80.047385,11,7.67566,-0.37,5.8,2.49,small-vehicle,no,2,58.20357378
477,18.9,586.781654,80.653896,11,7.63857,1.48,5.8,2.49,small-vehicle,no,2,58.9711389
477,19,587.254172,81.254067,11,7.78634,0.41,5.8,2.49,small-vehicle,no,2,59.73499654
477,19.1,587.748458,81.855692,11,7.827,1.66,5.8,2.49,small-vehicle,no,2,60.51363079
477,19.2,588.246371,82.459598,11,7.99267,0.64,5.8,2.49,small-vehicle,no,2,61.29633112
477,19.3,588.748664,83.081313,11,8.05709,2.12,5.8,2.49,small-vehicle,no,2,62.09559816
477,19.4,589.267708,83.69756,11,8.26914,0.43,5.8,2.49,small-vehicle,no,2,62.90130719
477,19.5,589.78242,84.344752,11,8.31251,1.99,5.8,2.49,small-vehicle,no,2,63.72822068
477,19.6,590.283682,85.007862,11,8.51135,-0.15,5.8,2.49,small-vehicle,no,2,64.55947183
477,19.7,590.801628,85.68326,11,8.49616,1.98,5.8,2.49,small-vehicle,no,2,65.41060667
477,19.8,591.348539,86.333442,11,8.69424,-0.28,5.8,2.49,small-vehicle,no,2,66.26022322
477,19.9,591.905922,87.000692,11,8.66586,2.41,5.8,2.49,small-vehicle,no,2,67.12964738
479,12.5,568.854641,40.766455,13,6.24912,-1.23,10.94,3,large-vehicle,no,2,15.99294543
479,12.6,569.374427,41.113351,13,6.12602,-0.24,10.94,3,large-vehicle,no,2,16.61785688
479,12.7,569.876758,41.463987,13,6.10214,-0.33,10.94,3,large-vehicle,no,2,17.23045955
479,12.8,570.358176,41.838951,13,6.06929,0.66,10.94,3,large-vehicle,no,2,17.84067369
479,12.9,570.849704,42.194989,13,6.13504,5.98,10.94,3,large-vehicle,no,2,18.44760271
479,13,571.35656,42.540653,13,6.73306,0.9,10.94,3,large-vehicle,no,2,19.06110626
479,13.1,571.912187,42.920943,13,6.82261,11.92,10.94,3,large-vehicle,no,2,19.73441291
479,13.2,572.475373,43.306042,13,8.01474,0.61,10.94,3,large-vehicle,no,2,20.41667364
479,13.3,572.919052,43.973508,13,8.07536,5.8,10.94,3,large-vehicle,no,2,21.21814848
479,13.4,573.404073,44.619162,13,8.65499,-0.3,10.94,3,large-vehicle,no,2,22.02568452
479,13.5,573.942336,45.296924,13,8.62521,-0.44,10.94,3,large-vehicle,no,2,22.89118345
479,13.6,574.516746,45.940349,13,8.58162,-2.06,10.94,3,large-vehicle,no,2,23.75370451
479,13.7,575.100938,46.568968,13,8.3758,-0.21,10.94,3,large-vehicle,no,2,24.61186658
479,13.8,575.646533,47.204473,13,8.35503,-1.47,10.94,3,large-vehicle,no,2,25.44944673
479,13.9,576.189399,47.83958,13,8.20753,0.38,10.94,3,large-vehicle,no,2,26.28494921
479,14,576.716221,48.468939,13,8.24547,-0.92,10.94,3,large-vehicle,no,2,27.10570141
479,14.1,577.245527,49.101168,13,8.15314,0.63,10.94,3,large-vehicle,no,2,27.93024877
479,14.2,577.768069,49.727016,13,8.21593,-0.65,10.94,3,large-vehicle,no,2,28.74556212
479,14.3,578.284469,50.366037,13,8.15107,0.93,10.94,3,large-vehicle,no,2,29.56715618
479,14.4,578.744091,51.039198,13,8.24452,0.35,10.94,3,large-vehicle,no,2,30.38226238
479,14.5,579.18631,51.735016,13,8.27926,1.15,10.94,3,large-vehicle,no,2,31.20671391
479,14.6,579.671683,52.405743,13,8.3943,-0.54,10.94,3,large-vehicle,no,2,32.03464003
479,14.7,580.159665,53.088763,13,8.33988,0.26,10.94,3,large-vehicle,no,2,32.87407005
479,14.8,580.596976,53.798901,13,8.36578,-0.78,10.94,3,large-vehicle,no,2,33.70805859
479,14.9,581.046628,54.504361,13,8.2881,-0.69,10.94,3,large-vehicle,no,2,34.54463538
479,15,581.523782,55.182041,13,8.2192,-0.17,10.94,3,large-vehicle,no,2,35.37344545
479,15.1,581.986491,55.861345,13,8.20207,-1.05,10.94,3,large-vehicle,no,2,36.19536609
479,15.2,582.453267,56.535778,13,8.09749,0.04,10.94,3,large-vehicle,no,2,37.0155732
479,15.3,582.935702,57.186124,13,8.10127,-0.83,10.94,3,large-vehicle,no,2,37.82532221
479,15.4,583.448663,57.813162,13,8.01857,0.67,10.94,3,large-vehicle,no,2,38.63544913
479,15.5,583.945982,58.442168,13,8.08573,0.71,10.94,3,large-vehicle,no,2,39.43730619
479,15.6,584.436617,59.084872,13,8.15646,1.29,10.94,3,large-vehicle,no,2,40.24587971
479,15.7,584.949247,59.719292,13,8.28579,1.09,10.94,3,large-vehicle,no,2,41.06152562
479,15.8,585.491052,60.346182,13,8.39433,1.35,10.94,3,large-vehicle,no,2,41.89010496
479,15.9,586.048987,60.973363,13,8.52925,0.57,10.94,3,large-vehicle,no,2,42.72953779
479,16,586.611298,61.614681,13,8.58613,1.4,10.94,3,large-vehicle,no,2,43.5824636
479,16.1,587.161215,62.274079,13,8.72637,0.81,10.94,3,large-vehicle,no,2,44.44107552
479,16.2,587.721145,62.943388,13,8.80782,1.44,10.94,3,large-vehicle,no,2,45.31371298
479,16.3,588.295402,63.611225,13,8.95202,0.81,10.94,3,large-vehicle,no,2,46.19449523
479,16.4,588.873813,64.294472,13,9.03301,0.46,10.94,3,large-vehicle,no,2,47.08969674
479,16.5,589.449915,64.990215,13,9.07945,1.26,10.94,3,large-vehicle,no,2,47.99299726
479,16.6,590.028814,65.689673,13,9.2054,0.03,10.94,3,large-vehicle,no,2,48.90094305
479,16.7,590.633796,66.383497,13,9.20824,1.31,10.94,3,large-vehicle,no,2,49.82148363
479,16.8,591.203764,67.10672,13,9.33891,0.77,10.94,3,large-vehicle,no,2,50.74230665
479,16.9,591.787045,67.83606,13,9.41557,0.69,10.94,3,large-vehicle,no,2,51.67619827
479,17,592.385502,68.562957,13,9.48429,0.96,10.94,3,large-vehicle,no,2,52.6177555
479,17.1,592.974929,69.305987,13,9.58064,0.63,10.94,3,large-vehicle,no,2,53.56618461
479,17.2,593.558109,70.06611,13,9.64364,0.94,10.94,3,large-vehicle,no,2,54.52424822
479,17.3,594.137961,70.836675,13,9.73772,0.75,10.94,3,large-vehicle,no,2,55.48861266
479,17.4,594.73714,71.604279,13,9.81233,0.35,10.94,3,large-vehicle,no,2,56.46238438
479,17.5,595.328166,72.387546,13,9.84751,0.92,10.94,3,large-vehicle,no,2,57.44361775
479,17.6,595.923622,73.171872,13,9.93931,-0.46,10.94,3,large-vehicle,no,2,58.42836905
479,17.7,596.526165,73.96234,13,9.89351,0.18,10.94,3,large-vehicle,no,2,59.4222995
479,17.8,597.11537,74.757106,13,9.91158,0.08,10.94,3,large-vehicle,no,2,60.41165056
479,17.9,597.711557,75.548912,13,9.91979,-0.97,10.94,3,large-vehicle,no,2,61.40280932
479,18,598.311348,76.33902,13,9.82326,0.46,10.94,3,large-vehicle,no,2,62.39478709
479,18.1,598.880929,77.139358,13,9.86953,-0.72,10.94,3,large-vehicle,no,2,63.37711261
479,18.2,599.468691,77.932209,13,9.79733,-0.5,10.94,3,large-vehicle,no,2,64.36406594
479,18.3,600.063553,78.71068,13,9.74773,-0.09,10.94,3,large-vehicle,no,2,65.34379952
479,18.4,600.639914,79.496804,13,9.73892,-0.11,10.94,3,large-vehicle,no,2,66.3185728
479,18.5,601.225255,80.275162,13,9.72838,0.6,10.94,3,large-vehicle,no,2,67.29246461
479,18.6,601.784187,81.071408,13,9.78799,-0.24,10.94,3,large-vehicle,no,2,68.26530205
479,18.7,602.357834,81.864489,13,9.76368,0.8,10.94,3,large-vehicle,no,2,69.24410149
479,18.8,602.979941,82.617003,13,9.84333,-1.4,10.94,3,large-vehicle,no,2,70.22046948
479,18.9,603.642976,83.34453,13,9.70337,0.94,10.94,3,large-vehicle,no,2,71.20480222
479,19,604.234591,84.113649,13,9.79703,0.19,10.94,3,large-vehicle,no,2,72.17513842
479,19.1,604.814338,84.903403,13,9.81646,0.87,10.94,3,large-vehicle,no,2,73.15484142
479,19.2,605.440646,85.659292,13,9.90362,1.05,10.94,3,large-vehicle,no,2,74.13648794
479,19.3,606.10054,86.397775,13,10.00876,0.32,10.94,3,large-vehicle,no,2,75.12685011
479,19.4,606.768972,87.142725,13,10.04088,0.65,10.94,3,large-vehicle,no,2,76.12772565
479,19.5,607.393851,87.928676,13,10.10578,1.62,10.94,3,large-vehicle,no,2,77.13181366
479,19.6,608.036589,88.708519,13,10.26768,0.13,10.94,3,large-vehicle,no,2,78.14239134
479,19.7,608.716956,89.477513,13,10.28065,1.97,10.94,3,large-vehicle,no,2,79.16915861
479,19.8,609.378475,90.264476,13,10.47808,0.08,10.94,3,large-vehicle,no,2,80.19722386
479,19.9,610.039323,91.077607,13,10.48634,0.58,10.94,3,large-vehicle,no,2,81.24503209
480,11.7,576.269896,42.465229,14,12.91988,0.98,5.64,2.63,small-vehicle,no,2,22.53303232
480,11.8,577.034374,43.50677,14,13.01817,-1.97,5.64,2.63,small-vehicle,no,2,23.82502081
480,11.9,577.781277,44.573008,14,12.82104,0.11,5.64,2.63,small-vehicle,no,2,25.12683784
480,12,578.535176,45.610036,14,12.83245,-2,5.64,2.63,small-vehicle,no,2,26.40894188
480,12.1,579.291899,46.646417,14,12.63282,-0.74,5.64,2.63,small-vehicle,no,2,27.69218592
480,12.2,580.036342,47.667047,14,12.55915,-2.11,5.64,2.63,small-vehicle,no,2,28.95546775
480,12.3,580.774376,48.68323,14,12.3479,-0.77,5.64,2.63,small-vehicle,no,2,30.21138259
480,12.4,581.508053,49.676419,14,12.27132,-1.88,5.64,2.63,small-vehicle,no,2,31.44617258
480,12.5,582.246436,50.656544,14,12.08298,-0.6,5.64,2.63,small-vehicle,no,2,32.6733052
480,12.6,582.994204,51.605664,14,12.02346,-0.91,5.64,2.63,small-vehicle,no,2,33.8816039
480,12.7,583.720932,52.563527,14,11.93206,-0.29,5.64,2.63,small-vehicle,no,2,35.08394957
480,12.8,584.434586,53.51979,14,11.90287,-0.68,5.64,2.63,small-vehicle,no,2,36.27715574
480,12.9,585.166286,54.458618,14,11.83459,0.76,5.64,2.63,small-vehicle,no,2,37.46744264
480,13,585.886659,55.397574,14,11.91084,-1.35,5.64,2.63,small-vehicle,no,2,38.65090182
480,13.1,586.595035,56.355115,14,11.7759,1.54,5.64,2.63,small-vehicle,no,2,39.84198592
480,13.2,587.312846,57.288639,14,11.92997,-1.36,5.64,2.63,small-vehicle,no,2,41.01957655
480,13.3,588.026722,58.244475,14,11.79389,1.02,5.64,2.63,small-vehicle,no,2,42.21257336
480,13.4,588.743618,59.180968,14,11.89625,-0.51,5.64,2.63,small-vehicle,no,2,43.39196262
480,13.5,589.459034,60.131435,14,11.84481,0.08,5.64,2.63,small-vehicle,no,2,44.58158759
480,13.6,590.168198,61.080161,14,11.85234,0.52,5.64,2.63,small-vehicle,no,2,45.76606832
480,13.7,590.886523,62.022917,14,11.90431,-0.51,5.64,2.63,small-vehicle,no,2,46.95130234
480,13.8,591.616287,62.963433,14,11.8538,1.16,5.64,2.63,small-vehicle,no,2,48.14173329
480,13.9,592.342389,63.900397,14,11.96945,-0.26,5.64,2.63,small-vehicle,no,2,49.32711325
480,14,593.057684,64.860099,14,11.94348,0.65,5.64,2.63,small-vehicle,no,2,50.52405722
